video_id,comment_id,text,author,likes,time,reply_count,cleaned_comment
SH9Mz-Ssd7A,UgxHHySA4fJ2smicteR4AaABAg.9G8-psMNqkm9OeE7V4VJVZ,Balaji namkeen ka naam suna hai,@divyashpatel,1,4 years ago,True,balaji namkeen ka naam suna hai
SH9Mz-Ssd7A,UgxHHySA4fJ2smicteR4AaABAg.9G8-psMNqkm9OePsonJPMD, @divyashpatel  balaji and gopal are best,@gorelalsahu,1,4 years ago,True,balaji gopal best
SH9Mz-Ssd7A,UgxHHySA4fJ2smicteR4AaABAg.9G8-psMNqkm9QJCORhiaNq," @fantastic5213  Maharashtra, mp, chattisgarh, Telngana mai Pasand krte hai.. Aur ye brand world famous bhi hai..",@akashraipure8,5,3 years ago,True,maharashtra mp chattisgarh telngana mai pasand krte hai aur ye brand world famous bhi hai
SH9Mz-Ssd7A,UgxHHySA4fJ2smicteR4AaABAg.9G8-psMNqkm9QJCSPQrY1i, @divyashpatel  haa.. ghatiya hai,@akashraipure8,3,3 years ago,True,haa ghatiya hai
SH9Mz-Ssd7A,UgxHHySA4fJ2smicteR4AaABAg.9G8-psMNqkm9QJEbCtg8IN, @akashraipure8  thik hai par package food me preservation chemical hota hai,@fantastic5213,0,3 years ago,True,thik hai par package food preservation chemical hota hai
SH9Mz-Ssd7A,UgxHHySA4fJ2smicteR4AaABAg.9G8-psMNqkm9QratV2AmWo," @fantastic5213  Mera. To favourites he.  Local iski barabari nhi krr skta .
And it is in my home city😀",@thewonderkid1652,2,3 years ago,True,mera favourites local iski barabari nhi krr skta home city
SH9Mz-Ssd7A,UgxHHySA4fJ2smicteR4AaABAg.9G8-psMNqkm9R1YWvfkPfy,"This company use palm oil for Indians and for pure sunflower or other oil for Western people. Not only this company all other companies do 5he same thing. 

For Indian people low quality oil for Western people good quality oil. 

Why this uch nich? We also pay money and they also?",@palkiguru,3,3 years ago,True,company use palm oil indians pure sunflower oil western people company companies thing indian people low quality oil western people good quality oil uch nich also pay money also
SH9Mz-Ssd7A,UgxHHySA4fJ2smicteR4AaABAg.9G8-psMNqkm9SNZxJuUaZS,"If Haldiram company is using HALAL Certificate; I will not buy your products.
Boycott Halal certified Haldiram..",@AgniveshArya,2,3 years ago,True,haldiram company using halal certificate buy products boycott halal certified haldiram
SH9Mz-Ssd7A,UgxHHySA4fJ2smicteR4AaABAg.9G8-psMNqkm9Schz63___N,Am also working this company now am in Africa,@alpeshgadhatra090,1,3 years ago,True,also working company africa
SH9Mz-Ssd7A,UgxHHySA4fJ2smicteR4AaABAg.9G8-psMNqkm9TjQHvW16Pf,Haldiram owner from Nagpur,@fun4fun785,1,3 years ago,True,haldiram owner nagpur
SH9Mz-Ssd7A,UgxHHySA4fJ2smicteR4AaABAg.9G8-psMNqkm9_S-dbhESQg,"हल्दीराम उर्दू वाले।
जो व्रत वाली नमकीन पर उर्दू में लिख कर देते हैं
उर्दू में लिख कर क्या बताना चाहता है हल्दीराम
हिंदू जौ व्रत रखते हैं उनको उर्दू नहीं आती।
और मुसलमान जिनको उर्दू आती है पर वौ व्रत कभी नहीं रकते।
क्या  यह नमकीन एनिमल ओईल से बनाई गई है",@shivrajkumar8424,0,3 years ago,True,हल्दीराम उर्दू वाले। जो व्रत वाली नमकीन पर उर्दू में लिख कर देते हैं उर्दू में लिख कर क्या बताना चाहता है हल्दीराम हिंदू जौ व्रत रखते हैं उनको उर्दू नहीं आती। और मुसलमान जिनको उर्दू आती है पर वौ व्रत कभी नहीं रकते। क्या यह नमकीन एनिमल ओईल से बनाई गई है
SH9Mz-Ssd7A,UgxHHySA4fJ2smicteR4AaABAg.9G8-psMNqkm9mibyndpvs9,"Macaroni Nimco
https://youtube.com/shorts/vKYwBJ0zoZI?feature=share",@hbnfoodlover,0,2 years ago,True,macaroni nimco
SH9Mz-Ssd7A,UgxHHySA4fJ2smicteR4AaABAg.9G8-psMNqkmAHtmsKKGM4w,​ @fantastic5213  are you a çlówñ??? 😂,@honeybutterr04,0,2 months ago,True,​ çlówñ
SH9Mz-Ssd7A,Ugz0TDNVflmau83Ry8p4AaABAg,I want to know how this  food is preserved,@uttejtheking8477,0,4 years ago,False,want know food preserved
SH9Mz-Ssd7A,UgwQzItefUW9Hpa13Rl4AaABAg,"Yes , since decades trusted , andhra Pradesh needed more outlets .",@raghavendrarao.malkari2358,2,4 years ago,False,yes since decades trusted andhra pradesh needed outlets
SH9Mz-Ssd7A,UgzHvgVmBnkXrp7ez214AaABAg,Products qualities so precious.....,@vishalkumar-xn7fm,0,4 years ago,False,products qualities precious
SH9Mz-Ssd7A,UgxZ1ag-q6aC7qxtEOB4AaABAg,"Haldiram don't need any marketing  , it's quality at reasonable prices are just people looking for. It's always run short in shops. Please increase your production as demand exceeds supply. Same happens to Amul.",@KM-mn1mo,0,4 years ago,False,haldiram dont need marketing quality reasonable prices people looking always run short shops please increase production demand exceeds supply happens amul
SH9Mz-Ssd7A,UgxtXVdALqyBtexMHc54AaABAg,Abroad q band hey Haldiram products??? Plz inform the public plz plz plz .,@neeloqadri2263,0,4 years ago,False,abroad q band hey haldiram products plz inform public plz plz plz
SH9Mz-Ssd7A,Ugz-c4QRUv63hgFFkTV4AaABAg,COVID-19  1st Roit In Haldiram illegal  Shop in Nagpur city ...,@ramizkhan1151,0,4 years ago,False,covid st roit haldiram illegal shop nagpur city
SH9Mz-Ssd7A,Ugx6uy1k8nIWPzd2Fwh4AaABAg,The best,@johnstalin14,0,4 years ago,False,best
SH9Mz-Ssd7A,UgwbRiDvBAUK-PQY-Rh4AaABAg,"i know at HALDIRAM quality first 
i am who lunch HALDIRAM in PIMPARI CHINCHWAD at that time in that area public demand white GULAB JAM ie RASGULLA 
I am blessed by working with SHREE  RAJUBHAI 
that time i think  marketing manager is NOUSHAD BHAMGAR and assistant manager is JAMIL USMANI
really work hard and get the market only on QUALITY and SERVICE
NICE ONE",@dineshbarmecha8601,0,4 years ago,False,know haldiram quality first lunch haldiram pimpari chinchwad time area public demand white gulab jam ie rasgulla blessed working shree rajubhai time think marketing manager noushad bhamgar assistant manager jamil usmani really work hard get market quality service nice one
SH9Mz-Ssd7A,UgwSIInM8NepNH1X2qt4AaABAg,Om sweets in gurgaon is the bestest ever,@iwilldomotivation8529,0,4 years ago,False,om sweets gurgaon bestest ever
SH9Mz-Ssd7A,UgwQEGwNafbT_mSqvCx4AaABAg,सब नाम ही काफी हे ......👍,@salimpathan9550,0,4 years ago,False,सब नाम ही काफी हे
SH9Mz-Ssd7A,Ugw_j_DDpMIWBu2SccR4AaABAg,"It is only advertising..... otherwise it was selling it's products in pendemic , without following norms and regulations police rated there.....",@done3253,0,4 years ago,False,advertising otherwise selling products pendemic without following norms regulations police rated
SH9Mz-Ssd7A,UgwUmeydsO1-GrTiXy94AaABAg,It's good.....,@jakeshkumar,0,4 years ago,False,good
SH9Mz-Ssd7A,Ugw4aBc1Ry0yjJEWkQ94AaABAg,Best Chakna Ever,@IshanVerma999,1,4 years ago,False,best chakna ever
SH9Mz-Ssd7A,Ugx_6lT5hBMxSdws4Hd4AaABAg,People working in company so lucky they can eat so many varieties for free whenever they want just like that I guess🤪😁😁,@laxmikanthvishwanadam3440,2,4 years ago,False,people working company lucky eat many varieties free whenever want like guess
SH9Mz-Ssd7A,Ugy-QY6ILysfTT-FxCZ4AaABAg,I have eaten many things from haldirams and they are superb,@varshanandanwar8870,0,4 years ago,False,eaten many things haldirams superb
SH9Mz-Ssd7A,Ugz5H0B9N2Y0AgcO-d14AaABAg,Moong dal dekhke khush ho gaya mai ....,@madhujagadeesan5814,0,4 years ago,False,moong dal dekhke khush ho gaya mai
SH9Mz-Ssd7A,UgzdSPNOpZ6kvxn_aph4AaABAg,Jorddar product s boss very good factory good work,@JayPatel-bi6pc,0,4 years ago (edited),False,jorddar product boss good factory good work
SH9Mz-Ssd7A,Ugxnjrc3aofW8ygjrpB4AaABAg,Agree but expensive much,@hanishsareen,0,4 years ago,False,agree expensive much
SH9Mz-Ssd7A,UgxtWCPekGUWYxKb7JV4AaABAg,"Haldiram ke packets me product kum hota hai aur keemat phir bhi jada
Kai dusre brands same quality ka saman kum kimat pe bechte aur saman ki matra bhi haldiram se jada, haldiram ki restaurant me bhi khana kimat ke hisab se barabar ni aur matra bhi kum rehti aur quality kuchh khas ni dusre restaurants se. Iska malik north ka baniya he uss se aur kya ummed kare.",@r------,0,4 years ago,False,haldiram ke packets product kum hota hai aur keemat phir bhi jada kai dusre brands quality ka saman kum kimat pe bechte aur saman ki matra bhi haldiram se jada haldiram ki restaurant bhi khana kimat ke hisab se barabar ni aur matra bhi kum rehti aur quality kuchh khas ni dusre restaurants se iska malik north ka baniya uss se aur kya ummed kare
SH9Mz-Ssd7A,Ugxd2lm5IMcQctSU4_l4AaABAg,Share market me kb ayegi ipo,@vishal-ug9ks,0,4 years ago,False,share market kb ayegi ipo
SH9Mz-Ssd7A,Ugz-c4QRUv63hgFFkTV4AaABAg.9FFF1Prp-489Kh7QTPLdqJ,tum mulle bas riots kro,@SushilSingh07,0,4 years ago,True,tum mulle bas riots kro
SH9Mz-Ssd7A,Ugy-QY6ILysfTT-FxCZ4AaABAg.9FB6nQFU_pb9FRJc96bSrI,❤️,@sunjitkabla4048,0,4 years ago,True,
SH9Mz-Ssd7A,UgzEBrKvfbrcwgZeUf54AaABAg,Pls give the contact no.of Noida or Gzb wholesellers,@shrikgn5847,0,4 years ago,False,pls give contact noof noida gzb wholesellers
SH9Mz-Ssd7A,Ugwsa8tR0rcUiw_PlGp4AaABAg,Good porduct haldiram,@rithvikmudhirajjadava6834,0,4 years ago,False,good porduct haldiram
SH9Mz-Ssd7A,Ugwb6IGGweUqkpkMpsN4AaABAg,Haldirams love you,@sairaju1998,0,4 years ago,False,haldirams love
SH9Mz-Ssd7A,Ugy8E0aySVfwoNdy0TN4AaABAg,Sir job available h 3year billing and dispatch in nagpur please reply,@sarikabadole2567,0,4 years ago,False,sir job available h year billing dispatch nagpur please reply
SH9Mz-Ssd7A,UgzK4jlrZWaOrXFuXPh4AaABAg,Esliye ink khane mai lizard mili thi,@chiranjivcj9862,0,4 years ago,False,esliye ink khane mai lizard mili thi
SH9Mz-Ssd7A,Ugx47G3i4l3ec8retid4AaABAg,Lots of love form ngp 😘,@rkstarrushabh9713,0,4 years ago,False,lots love form ngp
SH9Mz-Ssd7A,UgwibK1xhIo9S8AFRwV4AaABAg,Awesome Test,@Theazeemo,1,4 years ago,False,awesome test
SH9Mz-Ssd7A,UgyyAaXgP-VnSnfkpSF4AaABAg,Loda mera picture bana di andar pata nahi pairo se atta maida gunte hon,@mrsarthak2636,0,4 years ago,False,loda mera picture bana di andar pata nahi pairo se atta maida gunte hon
SH9Mz-Ssd7A,UgzyBBBylWNgzyAat6Z4AaABAg,We need taste that's it 😂,@nutakkisiddhartha1567,0,4 years ago,False,need taste thats
SH9Mz-Ssd7A,Ugz9RL8w7t_wSuEZtJt4AaABAg,वीडियो हिन्दी में बनाते तो बेहतर होता। डिसकवरी चैनल भी फूड फैक्ट्री हिन्दी में दिखाता है। और वीडियो के लास्ट मे ''हल्दी राम है हम'' वो हिन्दी में बोल दिया। वाह जी,@Naveen-dl6wi,1,4 years ago,False,वीडियो हिन्दी में बनाते तो बेहतर होता। डिसकवरी चैनल भी फूड फैक्ट्री हिन्दी में दिखाता है। और वीडियो के लास्ट मे हल्दी राम है हम वो हिन्दी में बोल दिया। वाह जी
SH9Mz-Ssd7A,UgwJeNitVCQhhUctQzt4AaABAg,"Turn the pack and see their ingredients, i know how much healthy haldiram dal's are Lol.",@the_koshur,12,4 years ago (edited),False,turn pack see ingredients know much healthy haldiram dals lol
SH9Mz-Ssd7A,UgwVd6muuoMwc7JgsT94AaABAg,Haldirams is a saviour all time. Lots of love ❤️,@tejaswirao6444,3,4 years ago,False,haldirams saviour time lots love
SH9Mz-Ssd7A,UgzY4JnMjJQCM3y1emN4AaABAg,Prize very high middle class family can't afford .,@pcrrocks331,0,4 years ago,False,prize high middle class family cant afford
SH9Mz-Ssd7A,UgxdUS2JrSyVYXBYNth4AaABAg,Apne employees ka to khoon hi chus liya Haldiram ne.,@kumardeepak2u,0,4 years ago,False,apne employees ka khoon hi chus liya haldiram ne
SH9Mz-Ssd7A,Ugx1HM9SLcEINlJx6pB4AaABAg,East or west haldiram is always best,@Aditya-bf6xh,0,4 years ago,False,east west haldiram always best
SH9Mz-Ssd7A,UgwxHTVgdPjFcfPt1hl4AaABAg,👌👌👌👌,@kangvlogs2150,0,4 years ago,False,
SH9Mz-Ssd7A,UgxwZjse6i7UUJL0nVx4AaABAg,"हल्दीराम का बीकाजी ने बिकानेर में नामोनिशान मिटा दिया,,,,, बीकाजी जैसी टैसटी क्वालिटी हल्दीराम के पास नहीं है,,,,, कुछ भी हो,,,",@machineking8688,1,4 years ago,False,हल्दीराम का बीकाजी ने बिकानेर में नामोनिशान मिटा दिया बीकाजी जैसी टैसटी क्वालिटी हल्दीराम के पास नहीं है कुछ भी हो
SH9Mz-Ssd7A,Ugz7_VvXlDi7gERHcdJ4AaABAg,Haldiram & popat test me best,@djravisakriutmixing1202,0,4 years ago,False,haldiram popat test best
SH9Mz-Ssd7A,UgyFQ3vI8XFlpu2Rh394AaABAg,Haldiram sonpapadi test best👍👍👍,@VV-gu1xv,0,4 years ago,False,haldiram sonpapadi test best
SH9Mz-Ssd7A,UgxXX71yEMFvWQDLNox4AaABAg,"Haldiram ,... Plzz plzzz Kaju Katli ka price Thoda sa kam krdo plzz ♥️♥️♥️💜💜.
Thanks And regards",@Milan_Sharma_9,1,4 years ago (edited),False,haldiram plzz plzzz kaju katli ka price thoda sa kam krdo plzz thanks regards
SH9Mz-Ssd7A,UgxwZjse6i7UUJL0nVx4AaABAg.9F70WcSTase9FgCsgTHzSp,Both are from one family,@TheRomeoking,1,4 years ago,True,one family
SH9Mz-Ssd7A,UgxwZjse6i7UUJL0nVx4AaABAg.9F70WcSTase9FgDO3XW1o4, @TheRomeoking  but bikaji is best,@machineking8688,0,4 years ago,True,bikaji best
SH9Mz-Ssd7A,UgwXMHaPP1bg8SaBWV54AaABAg,हिच ADVERTISING मराठी भाषा मध्ये केली अस्ती तर छान वाटले असते,@creativemind.2512,1,4 years ago,False,हिच advertising मराठी भाषा मध्ये केली अस्ती तर छान वाटले असते
SH9Mz-Ssd7A,UgxIYrAD81OxeDAPUgp4AaABAg,I love the Kaju Barfi of Haldiram ❤️🤗,@suman_bute,3,4 years ago,False,love kaju barfi haldiram
SH9Mz-Ssd7A,UgzNiw_8MIrBbhgFx4N4AaABAg,Great job,@lokeshmarkam4070,0,4 years ago,False,great job
SH9Mz-Ssd7A,UgzxFEb6m8FPo-uvdQN4AaABAg,How Son-Papdi  is made ? It can not be made with hand gloves on ?,@avimango46,0,4 years ago,False,sonpapdi made made hand gloves
SH9Mz-Ssd7A,Ugx_rxDAToLcXC-eb-R4AaABAg,Sir haldlram manufacturing facture khaa ha,@shubhamsainisainisahab2939,0,4 years ago,False,sir haldlram manufacturing facture khaa ha
SH9Mz-Ssd7A,Ugy7L9CdrnE9ST1Apbx4AaABAg,ईंग्लीश बोलने वालो को हिंदी समझ सकती पर जिसे ईंग्लीश नही समझती  आप क्या बोल रहे  हो क्या समझेगा,@jain3656,0,4 years ago,False,ईंग्लीश बोलने वालो को हिंदी समझ सकती पर जिसे ईंग्लीश नही समझती आप क्या बोल रहे हो क्या समझेगा
SH9Mz-Ssd7A,Ugw7xT3ty2ahPRKFrqF4AaABAg,I want open your outlet in hyd jeedimetla can you give contact number of your executive for talking about the project,@ashokgupta8023,3,4 years ago,False,want open outlet hyd jeedimetla give contact number executive talking project
SH9Mz-Ssd7A,UgyQ6kSAiNpWUAWQb0B4AaABAg,"Halidram hotels were g8 in delhi however the food packets like mixture, groundnuts , some dals are of poor quality !",@RelaxingMusic-cv1yz,0,4 years ago,False,halidram hotels g delhi however food packets like mixture groundnuts dals poor quality
SH9Mz-Ssd7A,Ugy3vMVRam8iqk3jJUt4AaABAg,"Standing in front of kaka Halwai and chitale bandhu, I have always said, ""Nahi yaar, haldiram he best hai bro!"" I still stand by my words.🤓🖖",@rutuja1305,1,4 years ago,False,standing front kaka halwai chitale bandhu always said nahi yaar haldiram best hai bro still stand words
SH9Mz-Ssd7A,UgyaOEFOGVNixACfpYp4AaABAg,Haldiram is originated from bikaner and I am from there,@praveen8305,0,4 years ago,False,haldiram originated bikaner
SH9Mz-Ssd7A,UgzHhIaNn1q8Bu799Ip4AaABAg,sb baat achi lgi .....pr ek baat achi nhi lgti ke aap itna sara quantity  main bnate ho or fir packet mai itnu sa kyu daalte ho🤔🙄 ....why?....why?.....it's not fair na Haldiram wale uncle ji 🙁😑,@monameshram6082,2,4 years ago,False,sb baat achi lgi pr ek baat achi nhi lgti ke aap itna sara quantity main bnate ho fir packet mai itnu sa kyu daalte ho whywhyits fair na haldiram wale uncle ji
SH9Mz-Ssd7A,UgwBS9miv97ApI-daiB4AaABAg,"Last year I went to China, and I visited Indian restaurant there I bought aloo bhujiya for ₹200 which is ₹20 in India.",@loganathanm1229,2,4 years ago,False,last year went china visited indian restaurant bought aloo bhujiya ₹ ₹ india
SH9Mz-Ssd7A,UgzDxS-BD1UjGL9pz0F4AaABAg,"During this pandemic Haldiram 'halke fulke was my saviour "" thank you Haldiram 🐰😁",@jayant_unplugged,29,4 years ago,False,pandemic haldiram halke fulke saviour thank haldiram
SH9Mz-Ssd7A,UgwEyGFRkklZ3rhDaLx4AaABAg,I love urs sonpapadi,@naveenhadimani2148,0,4 years ago,False,love urs sonpapadi
SH9Mz-Ssd7A,UgwQpjbBtqpG61I3kp94AaABAg,Anyone from ghv 😂,@mohmmedmakda1302,0,4 years ago,False,anyone ghv
SH9Mz-Ssd7A,Ugx186x73TZHdh_naRp4AaABAg,I need Franchise of Haildiram in Wardha City near Nagpur 😇,@sahilpathan6105,18,4 years ago,False,need franchise haildiram wardha city near nagpur
SH9Mz-Ssd7A,UgwQo6RuD_3l14Wd1xd4AaABAg,Very nice👍,@sunilbansal874,0,4 years ago,False,nice
SH9Mz-Ssd7A,Ugzse_SdyJDQyUrDFGN4AaABAg,Missing nagpur and Haldiram ❤️❤️❤️❤️,@kumarinitusingh7343,9,4 years ago,False,missing nagpur haldiram
SH9Mz-Ssd7A,UgzlUWlS9aivdXd-80l4AaABAg,Please come take documentary  gefindia (Freedom sunflower oils) kakinada.andhrapradesh.,@MPNLifeLove,0,4 years ago (edited),False,please come take documentary gefindia freedom sunflower oils kakinadaandhrapradesh
SH9Mz-Ssd7A,Ugy1RKu0QOJy9aSiL5J4AaABAg,Excellant Safty & Secure good,@v.t.saravananyes3947,0,4 years ago,False,excellant safty secure good
SH9Mz-Ssd7A,Ugw7xT3ty2ahPRKFrqF4AaABAg.9F64BfRTuPg9F6spvaGNxf,9786452210,@milannandi65,1,4 years ago,True,
SH9Mz-Ssd7A,Ugy3vMVRam8iqk3jJUt4AaABAg.9F5lAZtQuXH9FA6MkC7xs3,Haldiram cha malak delhi cha ahe chitale bandu maharashtrarin ahe bc,@rjoshi2284,2,4 years ago,True,haldiram cha malak delhi cha ahe chitale bandu maharashtrarin ahe bc
SH9Mz-Ssd7A,UgzHhIaNn1q8Bu799Ip4AaABAg.9F51fQuTFsd9F8qoJ7Ilmx,😃,@binod8551,1,4 years ago,True,
SH9Mz-Ssd7A,UgzDxS-BD1UjGL9pz0F4AaABAg.9F4vVJ9BK-g9oPej7Pd6Js,Isne desh ki sari drain choke kar di,@bharatkhoj8856,0,2 years ago,True,isne desh ki sari drain choke kar di
SH9Mz-Ssd7A,UgzDxS-BD1UjGL9pz0F4AaABAg.9F4vVJ9BK-g9oPeydvJwkg,Jinda ho,@bharatkhoj8856,0,2 years ago,True,jinda ho
SH9Mz-Ssd7A,UgwQo6RuD_3l14Wd1xd4AaABAg.9F4pKGVytHV9F4pNwRiHak,Sunil bansal rohtak,@sunilbansal874,0,4 years ago,True,sunil bansal rohtak
SH9Mz-Ssd7A,Ugzu40aQu_uVXx-AMCp4AaABAg,Ye log video banane kel liye ye sab karte hai asli me andar intne precautions nahi liye jaate  mai bhi ek company me kaam karta hu udhar bhi aisa ek video banaya hai check kunal houseware,@rohitcreations1157,0,4 years ago,False,ye log video banane kel liye ye sab karte hai asli andar intne precautions nahi liye jaate mai bhi ek company kaam karta hu udhar bhi aisa ek video banaya hai check kunal houseware
SH9Mz-Ssd7A,UgxA3mQXPAdZCBaUNLV4AaABAg,Very good,@adityasoni09090,0,4 years ago,False,good
SH9Mz-Ssd7A,Ugx00k51OYmtc0BqZXd4AaABAg,Products are good no doubt . . .  But the hygiene maintenance showed in here is just for the video sake.. 😀,@mbsdemocratic7491,99,4 years ago,False,products good doubt hygiene maintenance showed video sake
SH9Mz-Ssd7A,Ugw-WEGg4in3LEiHTb54AaABAg,👌👌👌👌👌👌👌👌👌👌,@krish4834,0,4 years ago,False,
SH9Mz-Ssd7A,UgxB-pja6Wh09DQdgPN4AaABAg,What is the use of spraying disinfectant of vehicle tyre,@sagargotpagar6874,0,4 years ago,False,use spraying disinfectant vehicle tyre
SH9Mz-Ssd7A,UgyvhHZ4VlVogRa4G_F4AaABAg,👍👍👍👍👍👍👍👍👍,@subhashgaikwad8865,0,4 years ago,False,
SH9Mz-Ssd7A,Ugw6997TIJ7hgGaeP494AaABAg,i need job,@gulshanchouragade4119,0,4 years ago,False,need job
SH9Mz-Ssd7A,Ugw-0R330_iUeCGOkUV4AaABAg,I am also from nagpur,@mohsinkhan1430,0,4 years ago,False,also nagpur
SH9Mz-Ssd7A,Ugzpi979o6oIJzJZMLp4AaABAg,🤤🤤,@AbhishekMishra-ii7wd,0,4 years ago,False,
SH9Mz-Ssd7A,UgwZxQKsXZtqV7qBbK94AaABAg,It's my favourite snacks,@upenderreddygatla7195,0,4 years ago,False,favourite snacks
SH9Mz-Ssd7A,UgyKwS_o3B0mpbj2Y_t4AaABAg,Haldiram Ram Products are really good !!! Taste the best moreover its an Indian Brand we should support that !!!!,@nsundu123,1,4 years ago,False,haldiram ram products really good taste best moreover indian brand support
SH9Mz-Ssd7A,UgydAr25EdYsRjAngzx4AaABAg,Haldeerams namkeen are very good to eat with drinks,@SatishWagh9899,4,4 years ago,False,haldeerams namkeen good eat drinks
SH9Mz-Ssd7A,Ugx8rlZKl7AzAJGaFvF4AaABAg,My favorite products.,@umeshy,0,4 years ago,False,favorite products
SH9Mz-Ssd7A,UgxSEFDY91LAdzi2qWh4AaABAg,"watching this while eating haldiram soanpapdi ,",@sandipdas5806,10,4 years ago,False,watching eating haldiram soanpapdi
SH9Mz-Ssd7A,UgxggGflUJNAUGoghEh4AaABAg,https://youtu.be/q-7LrxMHKx8,@namdevBabaDk,0,4 years ago,False,
SH9Mz-Ssd7A,UgxXp5VQMU52OWWbell4AaABAg,Holeseal Karne kelie kya karna padega plz give me ans,@bikramkesharipradhan6417,0,4 years ago,False,holeseal karne kelie kya karna padega plz give ans
SH9Mz-Ssd7A,Ugy3YxVE1IRoKr0jTEx4AaABAg,"Haldiram Namkeens and Sweets...

Pride Of India 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳",@ravisatla7739,32,4 years ago,False,haldiram namkeens sweets pride india
SH9Mz-Ssd7A,UgyThsCMwfC2zw3wABZ4AaABAg,I love Haldiram's namkeens,@mamathapalthi7216,1,4 years ago,False,love haldirams namkeens
SH9Mz-Ssd7A,UgxYcwFPIiFMeYgU_lZ4AaABAg,You are great haldiram,@rajeevkalal5042,0,4 years ago,False,great haldiram
SH9Mz-Ssd7A,UgzVKTcILq0j9ldkhKZ4AaABAg,Mi aata haldigram ch khanar,@sanskritigholap1308,0,4 years ago,False,mi aata haldigram ch khanar
SH9Mz-Ssd7A,Ugx00k51OYmtc0BqZXd4AaABAg.9F4Xr5fhuZm9F9qE5l9IM4,They are northy company so you can understand,@r------,4,4 years ago (edited),True,northy company understand
SH9Mz-Ssd7A,Ugx00k51OYmtc0BqZXd4AaABAg.9F4Xr5fhuZm9IgvRmzqKwv," @r------  Sir what do you mean by ""northy company""",@sinister_akhil,3,4 years ago,True,sir mean northy company
SH9Mz-Ssd7A,Ugx00k51OYmtc0BqZXd4AaABAg.9F4Xr5fhuZm9J85oB3ixNh,"@Saksham Sikarwar Bro I know What is Northy company
I was just pointing out him  because he was discriminating north Indians",@sinister_akhil,10,4 years ago (edited),True,sikarwar bro know northy company pointing discriminating north indians
SH9Mz-Ssd7A,Ugx00k51OYmtc0BqZXd4AaABAg.9F4Xr5fhuZm9L4j7eZnZFr, @sinister_akhil  We see the behaviour of the North Indians who have migrated to the South. They are the ones who make us call 'northy' as dirty. Teach them cleanliness before u teach us discrimination.,@jeevand8543,4,4 years ago,True,see behaviour north indians migrated south ones make us call northy dirty teach cleanliness u teach us discrimination
SH9Mz-Ssd7A,Ugx00k51OYmtc0BqZXd4AaABAg.9F4Xr5fhuZm9N9KxnFKww4,yes bro you are right 👍🏻👍🏻,@dsuraj4988,0,4 years ago,True,yes bro right
SH9Mz-Ssd7A,Ugx00k51OYmtc0BqZXd4AaABAg.9F4Xr5fhuZm9NjCu7lUYKQ, @r------  Northy? lol.... it is situated at exact center of the country in the city of Nagpur. Even the visuals are from Nagpur. Get your facts cleared first!,@sankalpkotewar,8,4 years ago,True,northy lol situated exact center country city nagpur even visuals nagpur get facts cleared first
SH9Mz-Ssd7A,Ugx00k51OYmtc0BqZXd4AaABAg.9F4Xr5fhuZm9OJu69RIBbu, @sinister_akhil  👍👍,@southindianjain4049,0,4 years ago,True,
SH9Mz-Ssd7A,Ugx00k51OYmtc0BqZXd4AaABAg.9F4Xr5fhuZm9XVWJVB8TYj," @jeevand8543  a South Indian generalizing Noth indian as ""northy"" shocked 😲",@ashyyyk8098,2,3 years ago,True,south indian generalizing noth indian northy shocked
SH9Mz-Ssd7A,Ugx00k51OYmtc0BqZXd4AaABAg.9F4Xr5fhuZm9p8ZPiCDPUB,No it's wrong they below managing super stocks r restampin and selling it's wrong no reply from company management,@laksheminagavenkataramasan8224,0,2 years ago,True,wrong managing super stocks r restampin selling wrong reply company management
SH9Mz-Ssd7A,Ugx00k51OYmtc0BqZXd4AaABAg.9F4Xr5fhuZm9uHJJreeSE6,"​ @jeevand8543 lmao, you guys literally eat rice sambar on the floor without using plates or banana leaves and call about hygiene 😂",@_Megasthenes_,3,1 year ago (edited),True,​ lmao guys literally eat rice sambar floor without using plates banana leaves call hygiene
SH9Mz-Ssd7A,Ugx00k51OYmtc0BqZXd4AaABAg.9F4Xr5fhuZm9z69R7iVjQ5,Sahi kaha bro sirf ad ke liye hi glows use karte hai sale,@NYN_26,0,1 year ago (edited),True,sahi kaha bro sirf ad ke liye hi glows use karte hai sale
SH9Mz-Ssd7A,UgxR1gC1Ry-Se4NYrUN4AaABAg,I love haladiram products great all,@fareedshaik8974,2,4 years ago,False,love haladiram products great
SH9Mz-Ssd7A,UgxIkO5XKaAupi7x27l4AaABAg,Are bc hindi me kyu nahi banate,@Unknown_wizardYT,0,4 years ago,False,bc hindi kyu nahi banate
SH9Mz-Ssd7A,Ugw8He8YFeIguzi7MJN4AaABAg,Haldi ram product very best,@RakeshKumar-yu9mv,0,4 years ago,False,haldi ram product best
SH9Mz-Ssd7A,UgxkXN0RGarZKqlMlUR4AaABAg,Where can i get orange barfee in Mumbai???,@siddheshrane673,0,4 years ago,False,get orange barfee mumbai
SH9Mz-Ssd7A,UgxiquRhBJgxRomOB_94AaABAg,I am a big fan Haldiram's snacks,@pronnoybagchi4780,0,4 years ago,False,big fan haldirams snacks
SH9Mz-Ssd7A,UgyVMrutIJXg6FzaMAp4AaABAg,Hyderabad people like the Haldiram products most...,@shekarkumar9167,64,4 years ago,False,hyderabad people like haldiram products
